# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/control/9929263/counts.txt" "../results/control/9929263/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/control/9929263/alignment_sorted.bam
YKR089C	chrXI	605518	608444	-	2927	5617
YKR090W	chrXI	608732	611263	+	2532	3329
YKR091W	chrXI	611425	612400	+	976	553
YKR092C	chrXI	612393	614130	-	1738	5907
YKR093W	chrXI	615528	617744	+	2217	19291
YKR094C	chrXI	617693	618790	-	1098	41071
YKR095W	chrXI	619805	625432	+	5628	12940
YKR095W-A	chrXI	625727	626618	+	892	743
YKR096W	chrXI	626719	630486	+	3768	3923
YKR097W	chrXI	631005	633023	+	2019	287
YKR098C	chrXI	632905	635320	-	2416	1022
YKR099W	chrXI	635579	638415	+	2837	3182
YKR100C	chrXI	638438	640342	-	1905	2702
YKR101W	chrXI	640512	642736	+	2225	563
YKR102W	chrXI	646356	649865	+	3510	556
YKR103W	chrXI	653080	656736	+	3657	907
YKR104W	chrXI	656179	658051	+	1873	311
YKR105C	chrXI	658716	660464	-	1749	410
YKR106W	chrXI	661442	663289	+	1848	398
YLL067C	chrXII	585	4301	-	3717	2733
YLL067W-A	chrXII	843	1325	+	483	0
YLL066W-B	chrXII	5605	5775	+	171	1
YLL066C	chrXII	6120	9836	-	3717	2733
YLL066W-A	chrXII	6486	6968	+	483	0
YLL065W	chrXII	11726	12076	+	351	0
YLL064C	chrXII	13083	13445	-	363	119
YLL063C	chrXII	14489	16588	-	2100	534
YLL062C	chrXII	16231	17732	-	1502	637
YLL061W	chrXII	17940	20216	+	2277	2259
YLL060C	chrXII	20912	22755	-	1844	602
YLL059C	chrXII	22053	23164	-	1112	40
YLL058W	chrXII	23381	25383	+	2003	2095
YLL057C	chrXII	25756	26994	-	1239	490
YLL056C	chrXII	27284	29535	-	2252	816
YLL055W	chrXII	29611	31767	+	2157	949
YLL054C	chrXII	32313	35232	-	2920	2049
YLL053C	chrXII	35276	36337	-	1062	245
YLL052C	chrXII	35912	36361	-	450	7
YLL051C	chrXII	37234	39494	-	2261	4120
YLL050C	chrXII	39638	40667	-	1030	15747
YLL049W	chrXII	40666	41205	+	540	1049
YLL048C	chrXII	41280	46265	-	4986	37205
YLL047W	chrXII	46672	47055	+	384	1
YLL046C	chrXII	46714	47463	-	750	3
YLL045C	chrXII	47585	48708	-	1124	35529
YLL044W	chrXII	48216	48662	+	447	0
YLL043W	chrXII	49865	52120	+	2256	5091
YLL042C	chrXII	51980	52640	-	661	88
YLL041C	chrXII	52697	54016	-	1320	1503
YLL040C	chrXII	54211	63645	-	9435	21500
YLL039C	chrXII	63930	65811	-	1882	2617
YLL038C	chrXII	65130	66553	-	1424	824
YLL037W	chrXII	66562	66942	+	381	0
YLL036C	chrXII	66658	68305	-	1648	2550
YLL035W	chrXII	68453	70642	+	2190	3617
YLL034C	chrXII	70478	73187	-	2710	6797
YLL033W	chrXII	73408	74677	+	1270	396
YLL032C	chrXII	74270	76747	-	2478	1855
YLL031C	chrXII	77045	80285	-	3241	7443
YLL030C	chrXII	80356	80697	-	342	0
YLL029W	chrXII	81309	83822	+	2514	5781
YLL028W	chrXII	84498	86949	+	2452	4259
YLL027W	chrXII	87077	88285	+	1209	1977
YLL026W	chrXII	88442	91439	+	2998	16613
YLL025W	chrXII	94712	95357	+	646	174
YLL024C	chrXII	95216	97537	-	2322	294272
YLL023C	chrXII	97818	98928	-	1111	1255
YLL022C	chrXII	98906	100560	-	1655	1845
YLL021W	chrXII	100947	105347	+	4401	9552
YLL020C	chrXII	105503	106809	-	1307	4
YLL019C	chrXII	105686	107899	-	2214	297
YLL019W-A	chrXII	106908	107000	+	93	0
YLL018C-A	chrXII	107359	109028	-	1670	1226
YLL018C	chrXII	109532	111659	-	2128	31482
YLL015W	chrXII	116313	121176	+	4864	8233
YLL014W	chrXII	121304	122008	+	705	1612
YLL013C	chrXII	121678	124914	-	3237	4744
YLL012W	chrXII	125429	127358	+	1930	2268
YLL011W	chrXII	127512	129158	+	1647	4398
YLL010C	chrXII	128952	130855	-	1904	2216
YLL009C	chrXII	131017	131489	-	473	754
YLL008W	chrXII	131674	134106	+	2433	7722
YLL007C	chrXII	134017	136397	-	2381	1285
YLL006W-A	chrXII	136345	136521	+	177	0
YLL006W	chrXII	136548	139498	+	2951	1585
YLL005C	chrXII	137940	140546	-	2607	8
YLL004W	chrXII	141051	143017	+	1967	1417
YLL003W	chrXII	143187	146101	+	2915	1913
YLL002W	chrXII	146237	147684	+	1448	992
YLL001W	chrXII	147823	150552	+	2730	3789
YLR001C	chrXII	151245	154008	-	2764	2815
YLR002C	chrXII	154222	156398	-	2177	5864
YLR003C	chrXII	156726	157797	-	1072	2822
YLR004C	chrXII	157855	159584	-	1730	431
YLR005W	chrXII	160004	161725	+	1722	2235
YLR006C	chrXII	161674	164078	-	2405	2494
YLR007W	chrXII	164381	165567	+	1187	1109
YLR008C	chrXII	165249	166205	-	957	2045
YLR009W	chrXII	166347	167331	+	985	4809
YLR010C	chrXII	167116	167836	-	721	112
YLR011W	chrXII	168881	169972	+	1092	355
YLR012C	chrXII	169730	170381	-	652	6
YLR013W	chrXII	171339	171764	+	426	5
YLR014C	chrXII	172268	174982	-	2715	1792
YLR015W	chrXII	175174	177285	+	2112	817
YLR016C	chrXII	176102	177463	-	1362	72
YLR017W	chrXII	177590	178710	+	1121	4901
YLR018C	chrXII	178572	179696	-	1125	2445
YLR019W	chrXII	179868	181735	+	1868	3283
YLR020C	chrXII	181612	183536	-	1925	3554
YLR021W	chrXII	183582	184640	+	1059	488
YLR022C	chrXII	183884	185100	-	1217	810
YLR023C	chrXII	185028	187972	-	2945	4366
YLR024C	chrXII	187663	193281	-	5619	4207
YLR025W	chrXII	194388	195466	+	1079	1494
YLR026C	chrXII	195218	196579	-	1362	1665
YLR027C	chrXII	196484	198113	-	1630	19154
YLR028C	chrXII	199401	201584	-	2184	12132
YLR029C	chrXII	201598	202613	-	1016	107201
YLR030W	chrXII	203290	204081	+	792	309
YLR031W	chrXII	204113	204817	+	705	205
YLR032W	chrXII	204970	208580	+	3611	2684
YLR033W	chrXII	208653	210479	+	1827	2306
YLR034C	chrXII	210077	212150	-	2074	4677
YLR035C	chrXII	212003	214480	-	2478	964
YLR036C	chrXII	221151	222411	-	1261	756
YLR037C	chrXII	222204	224611	-	2408	384
YLR038C	chrXII	224471	225698	-	1228	1431
YLR039C	chrXII	225426	228596	-	3171	2936
YLR040C	chrXII	228764	229876	-	1113	29
YLR041W	chrXII	228917	230656	+	1740	7
YLR042C	chrXII	229813	230561	-	749	0
YLR043C	chrXII	231361	232043	-	683	9715
YLR044C	chrXII	232313	234289	-	1977	867889
YLR045C	chrXII	234821	237818	-	2998	3562
YLR046C	chrXII	237895	240977	-	3083	2084
YLR047C	chrXII	239347	241407	-	2061	304
YLR048W	chrXII	241930	243785	+	1856	93730
YLR049C	chrXII	243743	245384	-	1642	2449
YLR050C	chrXII	245445	246269	-	825	1453
YLR051C	chrXII	246173	247037	-	865	1763
YLR052W	chrXII	247107	248641	+	1535	1813
YLR053C	chrXII	248000	248596	-	597	0
YLR054C	chrXII	248717	250978	-	2262	228
YLR055C	chrXII	251242	253119	-	1878	2380
YLR056W	chrXII	253650	255374	+	1725	20548
YLR057W	chrXII	255241	257969	+	2729	3028
YLR058C	chrXII	257842	259517	-	1676	19193
YLR059C	chrXII	259554	260805	-	1252	2806
YLR060W	chrXII	260926	262924	+	1999	28659
YLR061W	chrXII	263109	264069	+	961	427
YLR062C	chrXII	263577	263954	-	378	0
YLR063W	chrXII	264157	265254	+	1098	0
YLR064W	chrXII	264233	266374	+	2142	478
YLR065C	chrXII	265595	266979	-	1385	1702
YLR066W	chrXII	267093	268008	+	916	1952
YLR067C	chrXII	267734	270796	-	3063	1895
YLR068W	chrXII	270929	271623	+	695	245
YLR069C	chrXII	271459	273967	-	2509	3778
YLR070C	chrXII	274141	275211	-	1071	208
YLR071C	chrXII	275238	278670	-	3433	5816
YLR072W	chrXII	278796	281029	+	2234	1843
YLR073C	chrXII	280763	281735	-	973	2283
YLR074C	chrXII	281889	282788	-	900	3270
YLR075W	chrXII	282618	283733	+	1116	43230
YLR076C	chrXII	283185	283607	-	423	0
YLR077W	chrXII	283734	286731	+	2998	2206
YLR078C	chrXII	285586	287278	-	1693	0
YLR079W	chrXII	286664	287840	+	1177	1214
YLR080W	chrXII	287898	289330	+	1433	350
YLR081W	chrXII	290077	292196	+	2120	335
YLR082C	chrXII	292045	293657	-	1613	910
YLR083C	chrXII	293861	296281	-	2421	14539
YLR084C	chrXII	296589	300251	-	3663	10565
YLR085C	chrXII	300517	302024	-	1508	1788
YLR086W	chrXII	302243	306499	+	4257	4397
YLR087C	chrXII	306855	315731	-	8877	13101
YLR088W	chrXII	315945	318228	+	2284	4792
YLR089C	chrXII	318029	320352	-	2324	8183
YLR090W	chrXII	320485	322207	+	1723	2841
YLR091W	chrXII	322232	323563	+	1332	1027
YLR092W	chrXII	323544	326225	+	2682	1195
YLR093C	chrXII	326242	327546	-	1305	2403
YLR094C	chrXII	327611	329318	-	1708	2849
YLR095C	chrXII	329616	332156	-	2541	2876
YLR096W	chrXII	332590	336033	+	3444	6031
YLR097C	chrXII	336058	337346	-	1289	1071
YLR098C	chrXII	337382	339667	-	2286	1543
YLR099C	chrXII	339620	341117	-	1498	0
YLR099W-A	chrXII	339690	341649	+	1960	813
YLR100W	chrXII	341639	343065	+	1427	5272
YLR101C	chrXII	342566	342961	-	396	0
YLR102C	chrXII	342805	343819	-	1015	411
YLR103C	chrXII	343911	346045	-	2135	1504
YLR104W	chrXII	346161	347043	+	883	994
YLR105C	chrXII	346958	348341	-	1384	1249
YLR106C	chrXII	349006	363738	-	14733	73582
YLR107W	chrXII	364068	365799	+	1732	1609
YLR108C	chrXII	366521	368519	-	1999	2343
YLR109W	chrXII	368442	370151	+	1710	25
YLR110C	chrXII	368741	370627	-	1887	0
YLR111W	chrXII	370157	370777	+	621	0
YLR112W	chrXII	370739	371663	+	925	262
YLR113W	chrXII	371169	373065	+	1897	8052
YLR114C	chrXII	374477	377321	-	2845	3582
YLR115W	chrXII	377950	380712	+	2763	3284
YLR116W	chrXII	380785	382721	+	1937	1548
YLR117C	chrXII	382241	384572	-	2332	1865
YLR118C	chrXII	384603	385812	-	1210	1643
YLR119W	chrXII	385332	386247	+	916	138
YLR120C	chrXII	386107	388657	-	2551	7951
YLR120W-A	chrXII	388161	390419	+	2259	10
YLR121C	chrXII	388601	390321	-	1721	0
YLR122C	chrXII	390954	391331	-	378	10
YLR123C	chrXII	390971	392022	-	1052	58
YLR124W	chrXII	391600	391944	+	345	0
YLR125W	chrXII	391828	394790	+	2963	792
YLR126C	chrXII	394440	395618	-	1179	851
YLR127C	chrXII	395598	398398	-	2801	1470
YLR128W	chrXII	398148	399657	+	1510	566
YLR129W	chrXII	399588	402631	+	3044	9794
YLR130C	chrXII	402456	404237	-	1782	5747
YLR131C	chrXII	404436	407088	-	2653	1412
YLR132C	chrXII	406844	408240	-	1397	693
YLR133W	chrXII	408366	410773	+	2408	2088
YLR134W	chrXII	410680	412559	+	1880	906
YLR135W	chrXII	413213	415680	+	2468	976
YLR136C	chrXII	415550	416759	-	1210	1016
YLR137W	chrXII	416974	418379	+	1406	1025
YLR138W	chrXII	418332	421466	+	3135	6321
YLR139C	chrXII	421356	423524	-	2169	402
YLR140W	chrXII	423474	423800	+	327	0
YLR141W	chrXII	423622	425197	+	1576	670
YLR142W	chrXII	425147	426751	+	1605	300
YLR143W	chrXII	427296	429701	+	2406	3000
YLR144C	chrXII	429571	432069	-	2499	2702
YLR145W	chrXII	431784	432835	+	1052	425
YLR146C	chrXII	432737	433975	-	1239	1660
YLR146W-A	chrXII	433849	434532	+	684	0
YLR147C	chrXII	433800	434494	-	695	0
YLR148W	chrXII	434580	437537	+	2958	2797
YLR149C	chrXII	437443	439892	-	2450	617
YLR149C-A	chrXII	440370	440456	-	87	0
YLR150W	chrXII	440231	441629	+	1399	66308
YLR151C	chrXII	441316	442778	-	1463	280
YLR152C	chrXII	442856	444857	-	2002	1112
YLR153C	chrXII	445263	447688	-	2426	29890
YLR154C	chrXII	447616	448490	-	875	867
YLR154W-A	chrXII	452438	452623	+	186	6563
YLR154W-B	chrXII	454392	454556	+	165	220473
YLR154W-C	chrXII	454696	455070	+	375	937931
YLR154W-E	chrXII	455433	455636	+	204	172602
YLR154W-F	chrXII	455883	456023	+	141	569
YLR154C-G	chrXII	462522	462671	-	150	287754
YLR154C-H	chrXII	468827	468958	-	132	138
YLR155C	chrXII	469317	470405	-	1089	3765
YLR156W	chrXII	472113	472457	+	345	65
YLR156C-A	chrXII	472479	472610	-	132	117
YLR157C	chrXII	472969	474057	-	1089	3722
YLR157W-D	chrXII	475764	475976	+	213	70
YLR157W-E	chrXII	481873	482037	+	165	366
YLR157C-C	chrXII	482059	482190	-	132	138
YLR158C	chrXII	482549	483637	-	1089	3606
YLR159W	chrXII	485345	485689	+	345	99
YLR159C-A	chrXII	485711	485842	-	132	90
YLR160C	chrXII	486201	487289	-	1089	3807
YLR161W	chrXII	488997	489341	+	345	99
YLR162W	chrXII	489573	489929	+	357	10106
YLR162W-A	chrXII	490406	490594	+	189	17
YLR163C	chrXII	491459	493305	-	1847	3089
YLR163W-A	chrXII	492812	492925	+	114	0
YLR164W	chrXII	493520	494533	+	1014	294
YLR165C	chrXII	494369	495305	-	937	285
YLR166C	chrXII	495361	498080	-	2720	4210
YLR167W	chrXII	498188	499640	+	1453	126929
YLR168C	chrXII	499453	500896	-	1444	406
YLR169W	chrXII	500335	500688	+	354	0
YLR170C	chrXII	500258	501096	-	839	0
YLR171W	chrXII	500733	501122	+	390	0
YLR172C	chrXII	500848	502199	-	1352	8198
YLR173W	chrXII	502310	504642	+	2333	1250
YLR174W	chrXII	504217	505928	+	1712	280
YLR175W	chrXII	506029	507776	+	1748	19484
YLR176C	chrXII	507797	510232	-	2436	627
YLR177W	chrXII	511005	513003	+	1999	2225
YLR178C	chrXII	513108	514383	-	1276	52
YLR179C	chrXII	513282	514790	-	1509	4536
YLR180W	chrXII	515206	516827	+	1622	27058
YLR181C	chrXII	516547	517976	-	1430	1174
YLR182W	chrXII	517893	520562	+	2670	2710
YLR183C	chrXII	520393	522141	-	1749	2361
YLR184W	chrXII	522106	522453	+	348	0
YLR185W	chrXII	522393	523385	+	993	26137
YLR186W	chrXII	523491	524584	+	1094	4590
YLR187W	chrXII	524634	528099	+	3466	2925
YLR188W	chrXII	528213	530719	+	2507	4664
YLR189C	chrXII	530668	534453	-	3786	4138
YLR190W	chrXII	534783	537098	+	2316	4798
YLR191W	chrXII	537223	538739	+	1517	950
YLR192C	chrXII	538390	539667	-	1278	7154
YLR193C	chrXII	539763	540607	-	845	684
YLR194C	chrXII	540742	541832	-	1091	3697
YLR195C	chrXII	541554	543338	-	1785	4130
YLR196W	chrXII	543890	545933	+	2044	10439
YLR197W	chrXII	545997	547820	+	1824	21782
YLR198C	chrXII	547286	547645	-	360	0
YLR199C	chrXII	547549	548952	-	1404	1710
YLR200W	chrXII	548971	549725	+	755	63
YLR201C	chrXII	549114	550485	-	1372	694
YLR202C	chrXII	550194	550636	-	443	0
YLR203C	chrXII	550282	552030	-	1749	4996
YLR204W	chrXII	552207	552768	+	562	861
YLR205C	chrXII	552660	553847	-	1188	340
YLR206W	chrXII	554578	556419	+	1842	3758
YLR207W	chrXII	556718	559365	+	2648	3236
YLR208W	chrXII	558842	560808	+	1967	9539
YLR209C	chrXII	560587	561834	-	1248	1753
YLR210W	chrXII	561901	563570	+	1670	1108
YLR211C	chrXII	563429	564643	-	1215	383
YLR212C	chrXII	564689	566334	-	1646	1848
YLR213C	chrXII	566535	568435	-	1901	765
YLR214W	chrXII	568367	570771	+	2405	12948
YLR215C	chrXII	570598	571919	-	1322	1347
YLR216C	chrXII	571929	573312	-	1384	9622
YLR217W	chrXII	572837	573475	+	639	0
YLR218C	chrXII	573362	573999	-	638	326
YLR219W	chrXII	573956	576681	+	2726	2934
YLR220W	chrXII	576664	578371	+	1708	2887
YLR221C	chrXII	578127	579156	-	1030	2237
YLR222C	chrXII	579124	581816	-	2693	9289
YLR222C-A	chrXII	582006	582236	-	231	29
YLR223C	chrXII	582233	585490	-	3258	4910
YLR224W	chrXII	585867	587658	+	1792	3466
YLR225C	chrXII	587566	588986	-	1421	2292
YLR226W	chrXII	589305	591745	+	2441	1483
YLR227C	chrXII	590562	592043	-	1482	160
YLR228C	chrXII	599803	602666	-	2864	2864
YLR229C	chrXII	603083	604996	-	1914	2946
YLR230W	chrXII	604574	604879	+	306	0
YLR231C	chrXII	605643	607261	-	1619	2697
YLR232W	chrXII	606830	607177	+	348	0
YLR233C	chrXII	607116	609531	-	2416	786
YLR234W	chrXII	609716	612284	+	2569	722
YLR235C	chrXII	611532	611930	-	399	0
YLR236C	chrXII	611794	612117	-	324	0
YLR237W	chrXII	612075	614371	+	2297	2615
YLR238W	chrXII	614677	616347	+	1671	747
YLR239C	chrXII	616136	617375	-	1240	936
YLR240W	chrXII	617500	620325	+	2826	2675
YLR241W	chrXII	620402	623011	+	2610	5053
YLR242C	chrXII	622773	623986	-	1214	660
YLR243W	chrXII	624111	625195	+	1085	1811
YLR244C	chrXII	625112	626915	-	1804	5931
YLR245C	chrXII	625722	626994	-	1273	0
YLR246W	chrXII	626770	628277	+	1508	898
YLR247C	chrXII	628684	633354	-	4671	5569
YLR248W	chrXII	633563	636216	+	2654	11844
YLR249W	chrXII	636684	640084	+	3401	611237
YLR250W	chrXII	640112	641311	+	1200	4449
YLR251W	chrXII	641451	642200	+	750	41
YLR252W	chrXII	641508	642319	+	812	70
YLR253W	chrXII	642513	644430	+	1918	2501
YLR254C	chrXII	644327	645571	-	1245	472
YLR255C	chrXII	645108	645982	-	875	58
YLR256W	chrXII	646415	650923	+	4509	17058
YLR257W	chrXII	658336	659942	+	1607	9460
YLR258W	chrXII	660567	663201	+	2635	4052
YLR259C	chrXII	663064	665048	-	1985	49080
YLR260W	chrXII	665708	668123	+	2416	702
YLR261C	chrXII	666551	668843	-	2293	7
YLR262C	chrXII	668244	668891	-	648	9
YLR262C-A	chrXII	669368	670065	-	698	2395
YLR263W	chrXII	670340	672823	+	2484	499
YLR264W	chrXII	673075	674440	+	1366	8905
YLR264C-A	chrXII	673828	673944	-	117	0
YLR265C	chrXII	674427	675455	-	1029	951
YLR266C	chrXII	675586	677753	-	2168	2121
YLR267W	chrXII	678144	680142	+	1999	415
YLR268W	chrXII	680108	681146	+	1039	2064
YLR269C	chrXII	680866	681216	-	351	0
YLR270W	chrXII	681026	682452	+	1427	1994
YLR271W	chrXII	682384	684736	+	2353	355
YLR272C	chrXII	683591	687294	-	3704	2447
YLR273C	chrXII	688922	691266	-	2345	594
YLR274W	chrXII	691516	694014	+	2499	4096
YLR275W	chrXII	694167	695070	+	904	566
YLR276C	chrXII	694919	696982	-	2064	7155
YLR277C	chrXII	697073	699658	-	2586	3109
YLR278C	chrXII	699999	704024	-	4026	4416
YLR279W	chrXII	704309	704698	+	390	0
YLR280C	chrXII	704093	704955	-	863	9
YLR281C	chrXII	704493	704960	-	468	0
YLR282C	chrXII	705071	705412	-	342	0
YLR283W	chrXII	704847	706223	+	1377	498
YLR284C	chrXII	706103	707181	-	1079	333
YLR285W	chrXII	707326	708466	+	1141	2850
YLR285C-A	chrXII	708161	709231	-	1071	0
YLR286C	chrXII	708251	710548	-	2298	68
YLR286W-A	chrXII	708456	710215	+	1760	0
YLR287C	chrXII	710343	712128	-	1786	3043
YLR287C-A	chrXII	712317	713245	-	929	30522
YLR288C	chrXII	713319	714968	-	1650	714
YLR289W	chrXII	715045	717157	+	2113	627
YLR290C	chrXII	716960	718008	-	1049	1000
YLR291C	chrXII	718138	719532	-	1395	7101
YLR292C	chrXII	719537	720442	-	906	3629
YLR293C	chrXII	720512	721780	-	1269	42238
YLR294C	chrXII	721670	722364	-	695	0
YLR295C	chrXII	721720	722683	-	964	11
YLR296W	chrXII	722681	724056	+	1376	27
YLR297W	chrXII	723811	724729	+	919	0
YLR298C	chrXII	723978	725443	-	1466	577
YLR299W	chrXII	725890	728180	+	2291	1554
YLR299C-A	chrXII	727911	728003	-	93	0
YLR300W	chrXII	728821	730605	+	1785	34102
YLR301W	chrXII	730795	731771	+	977	8282
YLR302C	chrXII	732191	732553	-	363	0
YLR303W	chrXII	732501	734683	+	2183	0
YLR304C	chrXII	734977	737659	-	2683	32723
YLR305C	chrXII	738161	743863	-	5703	18226
YLR306W	chrXII	744079	745124	+	1046	413
YLR307W	chrXII	745543	746623	+	1081	33
YLR307C-A	chrXII	746848	747111	-	264	8
YLR308W	chrXII	747937	748875	+	939	0
YLR309C	chrXII	747208	751782	-	4575	2914
YLR310C	chrXII	752224	756993	-	4770	11541
YLR311C	chrXII	757005	758118	-	1114	78
YLR312C	chrXII	757325	759027	-	1703	39
YLR312W-A	chrXII	759468	760525	+	1058	1365
YLR313C	chrXII	760240	762477	-	2238	677
YLR314C	chrXII	762436	764207	-	1772	6349
YLR315W	chrXII	764739	765958	+	1220	83
YLR316C	chrXII	765110	766580	-	1471	55
YLR317W	chrXII	765059	766232	+	1174	0
YLR318W	chrXII	766542	769196	+	2655	599
YLR319C	chrXII	769318	771684	-	2367	2676
YLR320W	chrXII	771940	776304	+	4365	2400
YLR321C	chrXII	776257	777931	-	1675	1917
YLR322W	chrXII	777589	778077	+	489	0
YLR323C	chrXII	777887	780902	-	3016	599
YLR324W	chrXII	778963	780934	+	1972	0
YLR325C	chrXII	780902	781886	-	985	40421
YLR326W	chrXII	782010	783037	+	1028	0
YLR327C	chrXII	781401	783634	-	2234	823
YLR328W	chrXII	784702	786469	+	1768	4283
YLR329W	chrXII	786442	787333	+	892	111
YLR330W	chrXII	787599	789829	+	2231	7907
YLR331C	chrXII	790669	791046	-	378	0
YLR332W	chrXII	790220	792021	+	1802	2504
YLR333C	chrXII	795397	796335	-	939	18984
YLR334C	chrXII	796698	797078	-	381	51
YLR335W	chrXII	797344	799777	+	2434	7677
YLR336C	chrXII	799528	802437	-	2910	3878
YLR337C	chrXII	802517	805171	-	2655	772
YLR338W	chrXII	804346	805203	+	858	0
YLR339C	chrXII	805784	806335	-	552	0
YLR340W	chrXII	805827	807173	+	1347	73693
YLR341W	chrXII	807385	808818	+	1434	248
YLR342W	chrXII	809997	815627	+	5631	137675
YLR342W-A	chrXII	814680	816575	+	1896	1881
YLR343W	chrXII	816094	817761	+	1668	2008
YLR344W	chrXII	818849	820251	+	1403	21696
YLR345W	chrXII	820365	822200	+	1836	1592
YLR346C	chrXII	822134	822766	-	633	391
YLR347C	chrXII	823347	826615	-	3269	3934
YLR347W-A	chrXII	823069	825674	+	2606	12
YLR348C	chrXII	826860	827973	-	1114	1732
YLR349W	chrXII	827521	828027	+	507	15
YLR350W	chrXII	828606	829518	+	913	3193
YLR351C	chrXII	829301	830402	-	1102	3793
YLR352W	chrXII	830991	833636	+	2646	1707
YLR353W	chrXII	833688	836329	+	2642	2097
YLR354C	chrXII	836181	837435	-	1255	29583
YLR355C	chrXII	837762	839369	-	1608	115370
YLR356W	chrXII	840237	841123	+	887	623
YLR357W	chrXII	841272	844191	+	2920	3321
YLR358C	chrXII	843487	844050	-	564	0
YLR359W	chrXII	844145	845875	+	1731	16408
YLR360W	chrXII	846003	847561	+	1559	638
YLR361C	chrXII	846741	849148	-	2408	1948
YLR361C-A	chrXII	849098	849907	-	810	262
YLR362W	chrXII	849801	852149	+	2349	1438
YLR363C	chrXII	851950	853230	-	1281	991
YLR363W-A	chrXII	853433	854116	+	684	1249
YLR364W	chrXII	853953	854800	+	848	317
YLR365W	chrXII	855199	855531	+	333	32
YLR364C-A	chrXII	855523	855645	-	123	0
YLR366W	chrXII	855538	855843	+	306	1
YLR367W	chrXII	855837	856434	+	598	1416
YLR368W	chrXII	857486	859451	+	1966	2188
YLR369W	chrXII	859529	861668	+	2140	2054
YLR370C	chrXII	861470	862541	-	1072	1947
YLR371W	chrXII	862714	866784	+	4071	6218
YLR372W	chrXII	867137	868840	+	1704	15245
YLR373C	chrXII	868531	871398	-	2868	2365
YLR374C	chrXII	871453	871842	-	390	5
YLR375W	chrXII	871596	872832	+	1237	2495
YLR376C	chrXII	872630	873622	-	993	185
YLR377C	chrXII	873746	874792	-	1047	269
YLR378C	chrXII	875562	877449	-	1888	9389
YLR379W	chrXII	876922	877296	+	375	0
YLR379W-A	chrXII	877444	877716	+	273	0
YLR380W	chrXII	877651	879643	+	1993	4209
YLR381W	chrXII	879723	881924	+	2202	1221
YLR382C	chrXII	881978	885019	-	3042	2625
YLR383W	chrXII	885288	888632	+	3345	1991
YLR384C	chrXII	888851	892900	-	4050	10594
YLR385C	chrXII	890477	893520	-	3044	256
YLR386W	chrXII	893556	896479	+	2924	2994
YLR387C	chrXII	895957	897769	-	1813	3018
YLR388W	chrXII	897996	898645	+	650	2129
YLR389C	chrXII	899356	902688	-	3333	0
YLR390W	chrXII	898891	903684	+	4794	14800
YLR390W-A	chrXII	903676	905047	+	1372	6246
YLR392C	chrXII	904657	906771	-	2115	867
YLR393W	chrXII	907023	909050	+	2028	162
YLR394W	chrXII	907301	909539	+	2239	180
YLR395C	chrXII	909435	910600	-	1166	1177
YLR396C	chrXII	909974	912367	-	2394	1853
YLR397C	chrXII	912407	915014	-	2608	5921
YLR398C	chrXII	914951	919059	-	4109	9614
YLR399C	chrXII	919203	921654	-	2452	3275
YLR399W-A	chrXII	920869	920973	+	105	0
YLR400W	chrXII	921941	922560	+	620	0
YLR401C	chrXII	920147	924496	-	4350	4969
YLR402W	chrXII	924889	925080	+	192	219
YLR403W	chrXII	925568	927619	+	2052	4301
YLR404W	chrXII	928698	929808	+	1111	233
YLR405W	chrXII	929050	931040	+	1991	1518
YLR406C	chrXII	930878	932102	-	1225	10929
YLR406C-A	chrXII	931834	932646	-	813	22
YLR407W	chrXII	932719	933898	+	1180	1972
YLR408C	chrXII	933772	934274	-	503	98
YLR409C	chrXII	934306	937280	-	2975	12461
YLR410W	chrXII	937480	941066	+	3587	8995
YLR411W	chrXII	947167	948147	+	981	389
YLR412W	chrXII	948351	950905	+	2555	1572
YLR412C-A	chrXII	949136	950781	-	1646	0
YLR413W	chrXII	950977	953354	+	2378	35543
YLR414C	chrXII	953245	954349	-	1105	3013
YLR415C	chrXII	954259	954597	-	339	0
YLR416C	chrXII	954491	954889	-	399	15
YLR417W	chrXII	954909	956841	+	1933	1350
YLR418C	chrXII	956589	958195	-	1607	1906
YLR419W	chrXII	958373	962851	+	4479	6557
YLR420W	chrXII	963677	965093	+	1417	7261
YLR421C	chrXII	964746	966036	-	1291	2730
YLR422W	chrXII	965897	971695	+	5799	7165
YLR423C	chrXII	971688	973303	-	1616	513
YLR424W	chrXII	973368	975628	+	2261	959
YLR425W	chrXII	982894	986817	+	3924	2439
YLR426W	chrXII	987037	988319	+	1283	1157
YLR427W	chrXII	988294	990612	+	2319	2737
YLR428C	chrXII	990485	991034	-	550	0
YLR429W	chrXII	990730	992966	+	2237	8814
YLR430W	chrXII	993434	1000129	+	6696	12043
YLR431C	chrXII	1000125	1001864	-	1740	585
YLR432W	chrXII	1002400	1004459	+	2060	34465
YLR433C	chrXII	1004039	1006122	-	2084	2630
YLR434C	chrXII	1006025	1006408	-	384	0
YLR435W	chrXII	1006016	1007325	+	1310	1900
YLR436C	chrXII	1007401	1011329	-	3929	4498
YLR437C	chrXII	1011390	1012096	-	707	864
YLR437C-A	chrXII	1012459	1012686	-	228	0
