# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/control/9929264/counts.txt" "../results/control/9929264/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/control/9929264/alignment_sorted.bam
YLL056C	chrXII	27284	29535	-	2252	1146
YLL055W	chrXII	29611	31767	+	2157	869
YLL054C	chrXII	32313	35232	-	2920	2208
YLL053C	chrXII	35276	36337	-	1062	275
YLL052C	chrXII	35912	36361	-	450	8
YLL051C	chrXII	37234	39494	-	2261	5353
YLL050C	chrXII	39638	40667	-	1030	18345
YLL049W	chrXII	40666	41205	+	540	1136
YLL048C	chrXII	41280	46265	-	4986	41964
YLL047W	chrXII	46672	47055	+	384	7
YLL046C	chrXII	46714	47463	-	750	2
YLL045C	chrXII	47585	48708	-	1124	38347
YLL044W	chrXII	48216	48662	+	447	0
YLL043W	chrXII	49865	52120	+	2256	5499
YLL042C	chrXII	51980	52640	-	661	125
YLL041C	chrXII	52697	54016	-	1320	1187
YLL040C	chrXII	54211	63645	-	9435	17475
YLL039C	chrXII	63930	65811	-	1882	1496
YLL038C	chrXII	65130	66553	-	1424	548
YLL037W	chrXII	66562	66942	+	381	0
YLL036C	chrXII	66658	68305	-	1648	2982
YLL035W	chrXII	68453	70642	+	2190	4385
YLL034C	chrXII	70478	73187	-	2710	6689
YLL033W	chrXII	73408	74677	+	1270	497
YLL032C	chrXII	74270	76747	-	2478	2047
YLL031C	chrXII	77045	80285	-	3241	8800
YLL030C	chrXII	80356	80697	-	342	1
YLL029W	chrXII	81309	83822	+	2514	5366
YLL028W	chrXII	84498	86949	+	2452	3239
YLL027W	chrXII	87077	88285	+	1209	2109
YLL026W	chrXII	88442	91439	+	2998	10145
YLL025W	chrXII	94712	95357	+	646	223
YLL024C	chrXII	95216	97537	-	2322	326981
YLL023C	chrXII	97818	98928	-	1111	948
YLL022C	chrXII	98906	100560	-	1655	1458
YLL021W	chrXII	100947	105347	+	4401	8821
YLL020C	chrXII	105503	106809	-	1307	3
YLL019C	chrXII	105686	107899	-	2214	121
YLL019W-A	chrXII	106908	107000	+	93	0
YLL018C-A	chrXII	107359	109028	-	1670	1118
YLL018C	chrXII	109532	111659	-	2128	32073
YLL015W	chrXII	116313	121176	+	4864	7136
YLL014W	chrXII	121304	122008	+	705	2245
YLL013C	chrXII	121678	124914	-	3237	3764
YLL012W	chrXII	125429	127358	+	1930	2802
YLL011W	chrXII	127512	129158	+	1647	6007
YLL010C	chrXII	128952	130855	-	1904	1683
YLL009C	chrXII	131017	131489	-	473	974
YLL008W	chrXII	131674	134106	+	2433	8568
YLL007C	chrXII	134017	136397	-	2381	1190
YLL006W-A	chrXII	136345	136521	+	177	1
YLL006W	chrXII	136548	139498	+	2951	1719
YLL005C	chrXII	137940	140546	-	2607	6
YLL004W	chrXII	141051	143017	+	1967	1863
YLL003W	chrXII	143187	146101	+	2915	2190
YLL002W	chrXII	146237	147684	+	1448	1131
YLL001W	chrXII	147823	150552	+	2730	3809
YLR001C	chrXII	151245	154008	-	2764	2990
YLR002C	chrXII	154222	156398	-	2177	7486
YLR003C	chrXII	156726	157797	-	1072	3818
YLR004C	chrXII	157855	159584	-	1730	323
YLR005W	chrXII	160004	161725	+	1722	2413
YLR006C	chrXII	161674	164078	-	2405	2061
YLR007W	chrXII	164381	165567	+	1187	1276
YLR008C	chrXII	165249	166205	-	957	3143
YLR009W	chrXII	166347	167331	+	985	6041
YLR010C	chrXII	167116	167836	-	721	128
YLR011W	chrXII	168881	169972	+	1092	422
YLR012C	chrXII	169730	170381	-	652	2
YLR013W	chrXII	171339	171764	+	426	0
YLR014C	chrXII	172268	174982	-	2715	2495
YLR015W	chrXII	175174	177285	+	2112	1040
YLR016C	chrXII	176102	177463	-	1362	83
YLR017W	chrXII	177590	178710	+	1121	5645
YLR018C	chrXII	178572	179696	-	1125	3063
YLR019W	chrXII	179868	181735	+	1868	3509
YLR020C	chrXII	181612	183536	-	1925	3142
YLR021W	chrXII	183582	184640	+	1059	609
YLR022C	chrXII	183884	185100	-	1217	1128
YLR023C	chrXII	185028	187972	-	2945	4136
YLR024C	chrXII	187663	193281	-	5619	2427
YLR025W	chrXII	194388	195466	+	1079	877
YLR026C	chrXII	195218	196579	-	1362	1398
YLR027C	chrXII	196484	198113	-	1630	21304
YLR028C	chrXII	199401	201584	-	2184	11118
YLR029C	chrXII	201598	202613	-	1016	133776
YLR030W	chrXII	203290	204081	+	792	364
YLR031W	chrXII	204113	204817	+	705	257
YLR032W	chrXII	204970	208580	+	3611	2186
YLR033W	chrXII	208653	210479	+	1827	2496
YLR034C	chrXII	210077	212150	-	2074	6099
YLR035C	chrXII	212003	214480	-	2478	1033
YLR036C	chrXII	221151	222411	-	1261	1022
YLR037C	chrXII	222204	224611	-	2408	434
YLR038C	chrXII	224471	225698	-	1228	1722
YLR039C	chrXII	225426	228596	-	3171	2832
YLR040C	chrXII	228764	229876	-	1113	26
YLR041W	chrXII	228917	230656	+	1740	13
YLR042C	chrXII	229813	230561	-	749	0
YLR043C	chrXII	231361	232043	-	683	11271
YLR044C	chrXII	232313	234289	-	1977	1018143
YLR045C	chrXII	234821	237818	-	2998	3933
YLR046C	chrXII	237895	240977	-	3083	4058
YLR047C	chrXII	239347	241407	-	2061	237
YLR048W	chrXII	241930	243785	+	1856	128572
YLR049C	chrXII	243743	245384	-	1642	2373
YLR050C	chrXII	245445	246269	-	825	1431
YLR051C	chrXII	246173	247037	-	865	1840
YLR052W	chrXII	247107	248641	+	1535	2090
YLR053C	chrXII	248000	248596	-	597	0
YLR054C	chrXII	248717	250978	-	2262	161
YLR055C	chrXII	251242	253119	-	1878	1483
YLR056W	chrXII	253650	255374	+	1725	27116
YLR057W	chrXII	255241	257969	+	2729	3146
YLR058C	chrXII	257842	259517	-	1676	20178
YLR059C	chrXII	259554	260805	-	1252	3257
YLR060W	chrXII	260926	262924	+	1999	32278
YLR061W	chrXII	263109	264069	+	961	644
YLR062C	chrXII	263577	263954	-	378	0
YLR063W	chrXII	264157	265254	+	1098	1
YLR064W	chrXII	264233	266374	+	2142	659
YLR065C	chrXII	265595	266979	-	1385	1407
YLR066W	chrXII	267093	268008	+	916	2403
YLR067C	chrXII	267734	270796	-	3063	2311
YLR068W	chrXII	270929	271623	+	695	150
YLR069C	chrXII	271459	273967	-	2509	4641
YLR070C	chrXII	274141	275211	-	1071	232
YLR071C	chrXII	275238	278670	-	3433	6076
YLR072W	chrXII	278796	281029	+	2234	1318
YLR073C	chrXII	280763	281735	-	973	2918
YLR074C	chrXII	281889	282788	-	900	4405
YLR075W	chrXII	282618	283733	+	1116	51625
YLR076C	chrXII	283185	283607	-	423	0
YLR077W	chrXII	283734	286731	+	2998	2221
YLR078C	chrXII	285586	287278	-	1693	0
YLR079W	chrXII	286664	287840	+	1177	939
YLR080W	chrXII	287898	289330	+	1433	212
YLR081W	chrXII	290077	292196	+	2120	427
YLR082C	chrXII	292045	293657	-	1613	954
YLR083C	chrXII	293861	296281	-	2421	17696
YLR084C	chrXII	296589	300251	-	3663	10087
YLR085C	chrXII	300517	302024	-	1508	1780
YLR086W	chrXII	302243	306499	+	4257	4148
YLR087C	chrXII	306855	315731	-	8877	13380
YLR088W	chrXII	315945	318228	+	2284	5883
YLR089C	chrXII	318029	320352	-	2324	5585
YLR090W	chrXII	320485	322207	+	1723	2842
YLR091W	chrXII	322232	323563	+	1332	1048
YLR092W	chrXII	323544	326225	+	2682	1066
YLR093C	chrXII	326242	327546	-	1305	2963
YLR094C	chrXII	327611	329318	-	1708	2146
YLR095C	chrXII	329616	332156	-	2541	2835
YLR096W	chrXII	332590	336033	+	3444	7304
YLR097C	chrXII	336058	337346	-	1289	1299
YLR098C	chrXII	337382	339667	-	2286	1475
YLR099C	chrXII	339620	341117	-	1498	0
YLR099W-A	chrXII	339690	341649	+	1960	963
YLR100W	chrXII	341639	343065	+	1427	5239
YLR101C	chrXII	342566	342961	-	396	0
YLR102C	chrXII	342805	343819	-	1015	352
YLR103C	chrXII	343911	346045	-	2135	1703
YLR104W	chrXII	346161	347043	+	883	1487
YLR105C	chrXII	346958	348341	-	1384	1363
YLR106C	chrXII	349006	363738	-	14733	60147
YLR107W	chrXII	364068	365799	+	1732	2026
YLR108C	chrXII	366521	368519	-	1999	3379
YLR109W	chrXII	368442	370151	+	1710	21
YLR110C	chrXII	368741	370627	-	1887	0
YLR111W	chrXII	370157	370777	+	621	1
YLR112W	chrXII	370739	371663	+	925	313
YLR113W	chrXII	371169	373065	+	1897	9066
YLR114C	chrXII	374477	377321	-	2845	2716
YLR115W	chrXII	377950	380712	+	2763	3375
YLR116W	chrXII	380785	382721	+	1937	767
YLR117C	chrXII	382241	384572	-	2332	1485
YLR118C	chrXII	384603	385812	-	1210	1826
YLR119W	chrXII	385332	386247	+	916	150
YLR120C	chrXII	386107	388657	-	2551	5662
YLR120W-A	chrXII	388161	390419	+	2259	11
YLR121C	chrXII	388601	390321	-	1721	0
YLR122C	chrXII	390954	391331	-	378	2
YLR123C	chrXII	390971	392022	-	1052	59
YLR124W	chrXII	391600	391944	+	345	0
YLR125W	chrXII	391828	394790	+	2963	806
YLR126C	chrXII	394440	395618	-	1179	1070
YLR127C	chrXII	395598	398398	-	2801	1820
YLR128W	chrXII	398148	399657	+	1510	560
YLR129W	chrXII	399588	402631	+	3044	11681
YLR130C	chrXII	402456	404237	-	1782	6809
YLR131C	chrXII	404436	407088	-	2653	1181
YLR132C	chrXII	406844	408240	-	1397	575
YLR133W	chrXII	408366	410773	+	2408	1652
YLR134W	chrXII	410680	412559	+	1880	1024
YLR135W	chrXII	413213	415680	+	2468	953
YLR136C	chrXII	415550	416759	-	1210	1788
YLR137W	chrXII	416974	418379	+	1406	869
YLR138W	chrXII	418332	421466	+	3135	5960
YLR139C	chrXII	421356	423524	-	2169	144
YLR140W	chrXII	423474	423800	+	327	0
YLR141W	chrXII	423622	425197	+	1576	842
YLR142W	chrXII	425147	426751	+	1605	226
YLR143W	chrXII	427296	429701	+	2406	3007
YLR144C	chrXII	429571	432069	-	2499	1988
YLR145W	chrXII	431784	432835	+	1052	445
YLR146C	chrXII	432737	433975	-	1239	2065
YLR146W-A	chrXII	433849	434532	+	684	0
YLR147C	chrXII	433800	434494	-	695	0
YLR148W	chrXII	434580	437537	+	2958	2983
YLR149C	chrXII	437443	439892	-	2450	437
YLR149C-A	chrXII	440370	440456	-	87	0
YLR150W	chrXII	440231	441629	+	1399	75875
YLR151C	chrXII	441316	442778	-	1463	231
YLR152C	chrXII	442856	444857	-	2002	1008
YLR153C	chrXII	445263	447688	-	2426	29509
YLR154C	chrXII	447616	448490	-	875	975
YLR154W-A	chrXII	452438	452623	+	186	610
YLR154W-B	chrXII	454392	454556	+	165	24517
YLR154W-C	chrXII	454696	455070	+	375	50056
YLR154W-E	chrXII	455433	455636	+	204	1989
YLR154W-F	chrXII	455883	456023	+	141	180
YLR154C-G	chrXII	462522	462671	-	150	82973
YLR154C-H	chrXII	468827	468958	-	132	70
YLR155C	chrXII	469317	470405	-	1089	4232
YLR156W	chrXII	472113	472457	+	345	50
YLR156C-A	chrXII	472479	472610	-	132	60
YLR157C	chrXII	472969	474057	-	1089	4273
YLR157W-D	chrXII	475764	475976	+	213	52
YLR157W-E	chrXII	481873	482037	+	165	162
YLR157C-C	chrXII	482059	482190	-	132	70
YLR158C	chrXII	482549	483637	-	1089	4280
YLR159W	chrXII	485345	485689	+	345	72
YLR159C-A	chrXII	485711	485842	-	132	61
YLR160C	chrXII	486201	487289	-	1089	4150
YLR161W	chrXII	488997	489341	+	345	77
YLR162W	chrXII	489573	489929	+	357	590
YLR162W-A	chrXII	490406	490594	+	189	8
YLR163C	chrXII	491459	493305	-	1847	3750
YLR163W-A	chrXII	492812	492925	+	114	0
YLR164W	chrXII	493520	494533	+	1014	330
YLR165C	chrXII	494369	495305	-	937	286
YLR166C	chrXII	495361	498080	-	2720	4465
YLR167W	chrXII	498188	499640	+	1453	157061
YLR168C	chrXII	499453	500896	-	1444	431
YLR169W	chrXII	500335	500688	+	354	0
YLR170C	chrXII	500258	501096	-	839	0
YLR171W	chrXII	500733	501122	+	390	0
YLR172C	chrXII	500848	502199	-	1352	9335
YLR173W	chrXII	502310	504642	+	2333	994
YLR174W	chrXII	504217	505928	+	1712	324
YLR175W	chrXII	506029	507776	+	1748	20062
YLR176C	chrXII	507797	510232	-	2436	431
YLR177W	chrXII	511005	513003	+	1999	1438
YLR178C	chrXII	513108	514383	-	1276	43
YLR179C	chrXII	513282	514790	-	1509	3468
YLR180W	chrXII	515206	516827	+	1622	20003
YLR181C	chrXII	516547	517976	-	1430	1044
YLR182W	chrXII	517893	520562	+	2670	2629
YLR183C	chrXII	520393	522141	-	1749	2821
YLR184W	chrXII	522106	522453	+	348	0
YLR185W	chrXII	522393	523385	+	993	27973
YLR186W	chrXII	523491	524584	+	1094	5147
YLR187W	chrXII	524634	528099	+	3466	2831
YLR188W	chrXII	528213	530719	+	2507	5138
YLR189C	chrXII	530668	534453	-	3786	4971
YLR190W	chrXII	534783	537098	+	2316	5617
YLR191W	chrXII	537223	538739	+	1517	1187
YLR192C	chrXII	538390	539667	-	1278	8673
YLR193C	chrXII	539763	540607	-	845	584
YLR194C	chrXII	540742	541832	-	1091	2244
YLR195C	chrXII	541554	543338	-	1785	4825
YLR196W	chrXII	543890	545933	+	2044	12277
YLR197W	chrXII	545997	547820	+	1824	26762
YLR198C	chrXII	547286	547645	-	360	0
YLR199C	chrXII	547549	548952	-	1404	1762
YLR200W	chrXII	548971	549725	+	755	94
YLR201C	chrXII	549114	550485	-	1372	808
YLR202C	chrXII	550194	550636	-	443	0
YLR203C	chrXII	550282	552030	-	1749	4668
YLR204W	chrXII	552207	552768	+	562	838
YLR205C	chrXII	552660	553847	-	1188	313
YLR206W	chrXII	554578	556419	+	1842	2799
YLR207W	chrXII	556718	559365	+	2648	3154
YLR208W	chrXII	558842	560808	+	1967	10785
YLR209C	chrXII	560587	561834	-	1248	1632
YLR210W	chrXII	561901	563570	+	1670	1106
YLR211C	chrXII	563429	564643	-	1215	430
YLR212C	chrXII	564689	566334	-	1646	2090
YLR213C	chrXII	566535	568435	-	1901	824
YLR214W	chrXII	568367	570771	+	2405	15533
YLR215C	chrXII	570598	571919	-	1322	1650
YLR216C	chrXII	571929	573312	-	1384	9470
YLR217W	chrXII	572837	573475	+	639	0
YLR218C	chrXII	573362	573999	-	638	252
YLR219W	chrXII	573956	576681	+	2726	2175
YLR220W	chrXII	576664	578371	+	1708	2069
YLR221C	chrXII	578127	579156	-	1030	2967
YLR222C	chrXII	579124	581816	-	2693	11875
YLR222C-A	chrXII	582006	582236	-	231	23
YLR223C	chrXII	582233	585490	-	3258	4661
YLR224W	chrXII	585867	587658	+	1792	4158
YLR225C	chrXII	587566	588986	-	1421	1978
YLR226W	chrXII	589305	591745	+	2441	1849
YLR227C	chrXII	590562	592043	-	1482	149
YLR228C	chrXII	599803	602666	-	2864	2770
YLR229C	chrXII	603083	604996	-	1914	3187
YLR230W	chrXII	604574	604879	+	306	0
YLR231C	chrXII	605643	607261	-	1619	2826
YLR232W	chrXII	606830	607177	+	348	0
YLR233C	chrXII	607116	609531	-	2416	1036
YLR234W	chrXII	609716	612284	+	2569	545
YLR235C	chrXII	611532	611930	-	399	0
YLR236C	chrXII	611794	612117	-	324	0
YLR237W	chrXII	612075	614371	+	2297	3026
YLR238W	chrXII	614677	616347	+	1671	694
YLR239C	chrXII	616136	617375	-	1240	1086
YLR240W	chrXII	617500	620325	+	2826	3217
YLR241W	chrXII	620402	623011	+	2610	5249
YLR242C	chrXII	622773	623986	-	1214	787
YLR243W	chrXII	624111	625195	+	1085	2300
YLR244C	chrXII	625112	626915	-	1804	7604
YLR245C	chrXII	625722	626994	-	1273	0
YLR246W	chrXII	626770	628277	+	1508	1009
YLR247C	chrXII	628684	633354	-	4671	5580
YLR248W	chrXII	633563	636216	+	2654	12240
YLR249W	chrXII	636684	640084	+	3401	644142
YLR250W	chrXII	640112	641311	+	1200	4470
YLR251W	chrXII	641451	642200	+	750	30
YLR252W	chrXII	641508	642319	+	812	32
YLR253W	chrXII	642513	644430	+	1918	2794
YLR254C	chrXII	644327	645571	-	1245	527
YLR255C	chrXII	645108	645982	-	875	24
YLR256W	chrXII	646415	650923	+	4509	14291
YLR257W	chrXII	658336	659942	+	1607	6600
YLR258W	chrXII	660567	663201	+	2635	3544
YLR259C	chrXII	663064	665048	-	1985	30650
YLR260W	chrXII	665708	668123	+	2416	689
YLR261C	chrXII	666551	668843	-	2293	12
YLR262C	chrXII	668244	668891	-	648	11
YLR262C-A	chrXII	669368	670065	-	698	1341
YLR263W	chrXII	670340	672823	+	2484	493
YLR264W	chrXII	673075	674440	+	1366	17278
YLR264C-A	chrXII	673828	673944	-	117	0
YLR265C	chrXII	674427	675455	-	1029	1277
YLR266C	chrXII	675586	677753	-	2168	2105
YLR267W	chrXII	678144	680142	+	1999	370
YLR268W	chrXII	680108	681146	+	1039	2276
YLR269C	chrXII	680866	681216	-	351	0
YLR270W	chrXII	681026	682452	+	1427	1989
YLR271W	chrXII	682384	684736	+	2353	350
YLR272C	chrXII	683591	687294	-	3704	2594
YLR273C	chrXII	688922	691266	-	2345	698
YLR274W	chrXII	691516	694014	+	2499	3837
YLR275W	chrXII	694167	695070	+	904	677
YLR276C	chrXII	694919	696982	-	2064	8937
YLR277C	chrXII	697073	699658	-	2586	3415
YLR278C	chrXII	699999	704024	-	4026	4330
YLR279W	chrXII	704309	704698	+	390	0
YLR280C	chrXII	704093	704955	-	863	5
YLR281C	chrXII	704493	704960	-	468	0
YLR282C	chrXII	705071	705412	-	342	0
YLR283W	chrXII	704847	706223	+	1377	656
YLR284C	chrXII	706103	707181	-	1079	259
YLR285W	chrXII	707326	708466	+	1141	3283
YLR285C-A	chrXII	708161	709231	-	1071	0
YLR286C	chrXII	708251	710548	-	2298	33
YLR286W-A	chrXII	708456	710215	+	1760	0
YLR287C	chrXII	710343	712128	-	1786	4112
YLR287C-A	chrXII	712317	713245	-	929	39437
YLR288C	chrXII	713319	714968	-	1650	663
YLR289W	chrXII	715045	717157	+	2113	824
YLR290C	chrXII	716960	718008	-	1049	988
YLR291C	chrXII	718138	719532	-	1395	9289
YLR292C	chrXII	719537	720442	-	906	4682
YLR293C	chrXII	720512	721780	-	1269	47499
YLR294C	chrXII	721670	722364	-	695	0
YLR295C	chrXII	721720	722683	-	964	16
YLR296W	chrXII	722681	724056	+	1376	20
YLR297W	chrXII	723811	724729	+	919	0
YLR298C	chrXII	723978	725443	-	1466	644
YLR299W	chrXII	725890	728180	+	2291	896
YLR299C-A	chrXII	727911	728003	-	93	0
YLR300W	chrXII	728821	730605	+	1785	36207
YLR301W	chrXII	730795	731771	+	977	10033
YLR302C	chrXII	732191	732553	-	363	0
YLR303W	chrXII	732501	734683	+	2183	0
YLR304C	chrXII	734977	737659	-	2683	38284
YLR305C	chrXII	738161	743863	-	5703	15267
YLR306W	chrXII	744079	745124	+	1046	482
YLR307W	chrXII	745543	746623	+	1081	66
YLR307C-A	chrXII	746848	747111	-	264	8
YLR308W	chrXII	747937	748875	+	939	0
YLR309C	chrXII	747208	751782	-	4575	2302
YLR310C	chrXII	752224	756993	-	4770	11533
YLR311C	chrXII	757005	758118	-	1114	58
YLR312C	chrXII	757325	759027	-	1703	34
YLR312W-A	chrXII	759468	760525	+	1058	1680
YLR313C	chrXII	760240	762477	-	2238	1061
YLR314C	chrXII	762436	764207	-	1772	6673
YLR315W	chrXII	764739	765958	+	1220	70
YLR316C	chrXII	765110	766580	-	1471	49
YLR317W	chrXII	765059	766232	+	1174	0
YLR318W	chrXII	766542	769196	+	2655	922
YLR319C	chrXII	769318	771684	-	2367	2794
YLR320W	chrXII	771940	776304	+	4365	2383
YLR321C	chrXII	776257	777931	-	1675	2143
YLR322W	chrXII	777589	778077	+	489	0
YLR323C	chrXII	777887	780902	-	3016	802
YLR324W	chrXII	778963	780934	+	1972	0
YLR325C	chrXII	780902	781886	-	985	53216
YLR326W	chrXII	782010	783037	+	1028	0
YLR327C	chrXII	781401	783634	-	2234	279
YLR328W	chrXII	784702	786469	+	1768	4292
YLR329W	chrXII	786442	787333	+	892	117
YLR330W	chrXII	787599	789829	+	2231	5942
YLR331C	chrXII	790669	791046	-	378	0
YLR332W	chrXII	790220	792021	+	1802	1636
YLR333C	chrXII	795397	796335	-	939	22369
YLR334C	chrXII	796698	797078	-	381	45
YLR335W	chrXII	797344	799777	+	2434	8241
YLR336C	chrXII	799528	802437	-	2910	4515
YLR337C	chrXII	802517	805171	-	2655	472
YLR338W	chrXII	804346	805203	+	858	1
YLR339C	chrXII	805784	806335	-	552	0
YLR340W	chrXII	805827	807173	+	1347	84323
YLR341W	chrXII	807385	808818	+	1434	299
YLR342W	chrXII	809997	815627	+	5631	142249
YLR342W-A	chrXII	814680	816575	+	1896	1595
YLR343W	chrXII	816094	817761	+	1668	2062
YLR344W	chrXII	818849	820251	+	1403	24034
YLR345W	chrXII	820365	822200	+	1836	1394
YLR346C	chrXII	822134	822766	-	633	921
YLR347C	chrXII	823347	826615	-	3269	4364
YLR347W-A	chrXII	823069	825674	+	2606	16
YLR348C	chrXII	826860	827973	-	1114	1599
YLR349W	chrXII	827521	828027	+	507	7
YLR350W	chrXII	828606	829518	+	913	1718
YLR351C	chrXII	829301	830402	-	1102	4527
YLR352W	chrXII	830991	833636	+	2646	1677
YLR353W	chrXII	833688	836329	+	2642	2612
YLR354C	chrXII	836181	837435	-	1255	38914
YLR355C	chrXII	837762	839369	-	1608	133423
YLR356W	chrXII	840237	841123	+	887	348
YLR357W	chrXII	841272	844191	+	2920	3668
YLR358C	chrXII	843487	844050	-	564	0
YLR359W	chrXII	844145	845875	+	1731	18635
YLR360W	chrXII	846003	847561	+	1559	679
YLR361C	chrXII	846741	849148	-	2408	2083
YLR361C-A	chrXII	849098	849907	-	810	297
YLR362W	chrXII	849801	852149	+	2349	1302
YLR363C	chrXII	851950	853230	-	1281	1483
YLR363W-A	chrXII	853433	854116	+	684	1800
YLR364W	chrXII	853953	854800	+	848	530
YLR365W	chrXII	855199	855531	+	333	21
YLR364C-A	chrXII	855523	855645	-	123	0
YLR366W	chrXII	855538	855843	+	306	1
YLR367W	chrXII	855837	856434	+	598	1855
YLR368W	chrXII	857486	859451	+	1966	2444
YLR369W	chrXII	859529	861668	+	2140	2016
YLR370C	chrXII	861470	862541	-	1072	2018
YLR371W	chrXII	862714	866784	+	4071	6184
YLR372W	chrXII	867137	868840	+	1704	20244
YLR373C	chrXII	868531	871398	-	2868	2367
YLR374C	chrXII	871453	871842	-	390	3
YLR375W	chrXII	871596	872832	+	1237	2346
YLR376C	chrXII	872630	873622	-	993	241
YLR377C	chrXII	873746	874792	-	1047	282
YLR378C	chrXII	875562	877449	-	1888	6843
YLR379W	chrXII	876922	877296	+	375	0
YLR379W-A	chrXII	877444	877716	+	273	0
YLR380W	chrXII	877651	879643	+	1993	3407
YLR381W	chrXII	879723	881924	+	2202	1376
YLR382C	chrXII	881978	885019	-	3042	2597
YLR383W	chrXII	885288	888632	+	3345	1987
YLR384C	chrXII	888851	892900	-	4050	12006
YLR385C	chrXII	890477	893520	-	3044	360
YLR386W	chrXII	893556	896479	+	2924	3471
YLR387C	chrXII	895957	897769	-	1813	2974
YLR388W	chrXII	897996	898645	+	650	2215
YLR389C	chrXII	899356	902688	-	3333	0
YLR390W	chrXII	898891	903684	+	4794	5790
YLR390W-A	chrXII	903676	905047	+	1372	4188
YLR392C	chrXII	904657	906771	-	2115	722
YLR393W	chrXII	907023	909050	+	2028	145
YLR394W	chrXII	907301	909539	+	2239	148
YLR395C	chrXII	909435	910600	-	1166	1441
YLR396C	chrXII	909974	912367	-	2394	2047
YLR397C	chrXII	912407	915014	-	2608	7526
YLR398C	chrXII	914951	919059	-	4109	8929
YLR399C	chrXII	919203	921654	-	2452	3402
YLR399W-A	chrXII	920869	920973	+	105	0
YLR400W	chrXII	921941	922560	+	620	0
YLR401C	chrXII	920147	924496	-	4350	6343
YLR402W	chrXII	924889	925080	+	192	134
YLR403W	chrXII	925568	927619	+	2052	3897
YLR404W	chrXII	928698	929808	+	1111	321
YLR405W	chrXII	929050	931040	+	1991	1770
YLR406C	chrXII	930878	932102	-	1225	14309
YLR406C-A	chrXII	931834	932646	-	813	30
YLR407W	chrXII	932719	933898	+	1180	2579
YLR408C	chrXII	933772	934274	-	503	154
YLR409C	chrXII	934306	937280	-	2975	15749
YLR410W	chrXII	937480	941066	+	3587	7302
YLR411W	chrXII	947167	948147	+	981	357
YLR412W	chrXII	948351	950905	+	2555	1998
YLR412C-A	chrXII	949136	950781	-	1646	0
YLR413W	chrXII	950977	953354	+	2378	34995
YLR414C	chrXII	953245	954349	-	1105	2079
YLR415C	chrXII	954259	954597	-	339	2
YLR416C	chrXII	954491	954889	-	399	1
YLR417W	chrXII	954909	956841	+	1933	1008
YLR418C	chrXII	956589	958195	-	1607	1846
YLR419W	chrXII	958373	962851	+	4479	7685
YLR420W	chrXII	963677	965093	+	1417	6898
YLR421C	chrXII	964746	966036	-	1291	2592
YLR422W	chrXII	965897	971695	+	5799	7095
YLR423C	chrXII	971688	973303	-	1616	446
YLR424W	chrXII	973368	975628	+	2261	1135
YLR425W	chrXII	982894	986817	+	3924	2247
YLR426W	chrXII	987037	988319	+	1283	1373
YLR427W	chrXII	988294	990612	+	2319	2934
YLR428C	chrXII	990485	991034	-	550	1
YLR429W	chrXII	990730	992966	+	2237	9357
YLR430W	chrXII	993434	1000129	+	6696	12262
YLR431C	chrXII	1000125	1001864	-	1740	747
YLR432W	chrXII	1002400	1004459	+	2060	42001
YLR433C	chrXII	1004039	1006122	-	2084	3154
YLR434C	chrXII	1006025	1006408	-	384	0
YLR435W	chrXII	1006016	1007325	+	1310	2416
YLR436C	chrXII	1007401	1011329	-	3929	3875
YLR437C	chrXII	1011390	1012096	-	707	921
YLR437C-A	chrXII	1012459	1012686	-	228	0
YLR438W	chrXII	1012451	1013897	+	1447	3324
YLR438C-A	chrXII	1013803	1016047	-	2245	0
YLR439W	chrXII	1013877	1015589	+	1713	0
YLR440C	chrXII	1014241	1017924	-	3684	1463
YLR441C	chrXII	1017814	1018952	-	1139	99576
YLR442C	chrXII	1019170	1022289	-	3120	1679
YLR443W	chrXII	1022454	1024072	+	1619	0
YLR444C	chrXII	1022401	1024010	-	1610	0
YLR445W	chrXII	1024189	1024837	+	649	22
YLR446W	chrXII	1025126	1026801	+	1676	895
YLR447C	chrXII	1026357	1027947	-	1591	25720
YLR448W	chrXII	1028734	1030275	+	1542	55822
YLR449W	chrXII	1030758	1032120	+	1363	8185
YLR450W	chrXII	1032461	1035858	+	3398	8992
YLR451W	chrXII	1035978	1038969	+	2992	2925
YLR452C	chrXII	1039083	1041538	-	2456	11089
YLR453C	chrXII	1040969	1043020	-	2052	619
YLR454W	chrXII	1043998	1051884	+	7887	20442
YLR455W	chrXII	1053346	1055016	+	1671	1793
YLR456W	chrXII	1055058	1055871	+	814	184
YLR457C	chrXII	1055613	1057126	-	1514	178
YLR458W	chrXII	1056455	1056835	+	381	0
YLR459W	chrXII	1057322	1059058	+	1737	2798
YLR460C	chrXII	1059499	1060933	-	1435	1255
YLR461W	chrXII	1062919	1063281	+	363	15
YLR462W	chrXII	1065956	1066564	+	609	127
YLR463C	chrXII	1066265	1066816	-	552	0
YLR464W	chrXII	1066572	1067501	+	930	48
YLR465C	chrXII	1067045	1067353	-	309	0
YLR466W	chrXII	1067087	1071235	+	4149	3105
