# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/control/9929273/counts.txt" "../results/control/9929273/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/control/9929273/alignment_sorted.bam
YLL048C	chrXII	41280	46265	-	4986	33369
YLL047W	chrXII	46672	47055	+	384	3
YLL046C	chrXII	46714	47463	-	750	2
YLL045C	chrXII	47585	48708	-	1124	29040
YLL044W	chrXII	48216	48662	+	447	0
YLL043W	chrXII	49865	52120	+	2256	4944
YLL042C	chrXII	51980	52640	-	661	82
YLL041C	chrXII	52697	54016	-	1320	1437
YLL040C	chrXII	54211	63645	-	9435	18014
YLL039C	chrXII	63930	65811	-	1882	1540
YLL038C	chrXII	65130	66553	-	1424	559
YLL037W	chrXII	66562	66942	+	381	0
YLL036C	chrXII	66658	68305	-	1648	2540
YLL035W	chrXII	68453	70642	+	2190	3502
YLL034C	chrXII	70478	73187	-	2710	5918
YLL033W	chrXII	73408	74677	+	1270	441
YLL032C	chrXII	74270	76747	-	2478	1659
YLL031C	chrXII	77045	80285	-	3241	7199
YLL030C	chrXII	80356	80697	-	342	0
YLL029W	chrXII	81309	83822	+	2514	5145
YLL028W	chrXII	84498	86949	+	2452	3899
YLL027W	chrXII	87077	88285	+	1209	2233
YLL026W	chrXII	88442	91439	+	2998	14610
YLL025W	chrXII	94712	95357	+	646	155
YLL024C	chrXII	95216	97537	-	2322	254926
YLL023C	chrXII	97818	98928	-	1111	1083
YLL022C	chrXII	98906	100560	-	1655	1633
YLL021W	chrXII	100947	105347	+	4401	8008
YLL020C	chrXII	105503	106809	-	1307	4
YLL019C	chrXII	105686	107899	-	2214	306
YLL019W-A	chrXII	106908	107000	+	93	0
YLL018C-A	chrXII	107359	109028	-	1670	1186
YLL018C	chrXII	109532	111659	-	2128	29235
YLL015W	chrXII	116313	121176	+	4864	6548
YLL014W	chrXII	121304	122008	+	705	1346
YLL013C	chrXII	121678	124914	-	3237	3321
YLL012W	chrXII	125429	127358	+	1930	2178
YLL011W	chrXII	127512	129158	+	1647	4045
YLL010C	chrXII	128952	130855	-	1904	1638
YLL009C	chrXII	131017	131489	-	473	659
YLL008W	chrXII	131674	134106	+	2433	7068
YLL007C	chrXII	134017	136397	-	2381	1183
YLL006W-A	chrXII	136345	136521	+	177	0
YLL006W	chrXII	136548	139498	+	2951	1486
YLL005C	chrXII	137940	140546	-	2607	7
YLL004W	chrXII	141051	143017	+	1967	1260
YLL003W	chrXII	143187	146101	+	2915	1705
YLL002W	chrXII	146237	147684	+	1448	976
YLL001W	chrXII	147823	150552	+	2730	3084
YLR001C	chrXII	151245	154008	-	2764	2614
YLR002C	chrXII	154222	156398	-	2177	5313
YLR003C	chrXII	156726	157797	-	1072	2590
YLR004C	chrXII	157855	159584	-	1730	350
YLR005W	chrXII	160004	161725	+	1722	2147
YLR006C	chrXII	161674	164078	-	2405	2506
YLR007W	chrXII	164381	165567	+	1187	1118
YLR008C	chrXII	165249	166205	-	957	2076
YLR009W	chrXII	166347	167331	+	985	4044
YLR010C	chrXII	167116	167836	-	721	105
YLR011W	chrXII	168881	169972	+	1092	333
YLR012C	chrXII	169730	170381	-	652	7
YLR013W	chrXII	171339	171764	+	426	0
YLR014C	chrXII	172268	174982	-	2715	1486
YLR015W	chrXII	175174	177285	+	2112	801
YLR016C	chrXII	176102	177463	-	1362	63
YLR017W	chrXII	177590	178710	+	1121	4478
YLR018C	chrXII	178572	179696	-	1125	2197
YLR019W	chrXII	179868	181735	+	1868	3395
YLR020C	chrXII	181612	183536	-	1925	3090
YLR021W	chrXII	183582	184640	+	1059	380
YLR022C	chrXII	183884	185100	-	1217	795
YLR023C	chrXII	185028	187972	-	2945	3744
YLR024C	chrXII	187663	193281	-	5619	2979
YLR025W	chrXII	194388	195466	+	1079	1178
YLR026C	chrXII	195218	196579	-	1362	1366
YLR027C	chrXII	196484	198113	-	1630	18385
YLR028C	chrXII	199401	201584	-	2184	11371
YLR029C	chrXII	201598	202613	-	1016	94697
YLR030W	chrXII	203290	204081	+	792	285
YLR031W	chrXII	204113	204817	+	705	174
YLR032W	chrXII	204970	208580	+	3611	2355
YLR033W	chrXII	208653	210479	+	1827	2129
YLR034C	chrXII	210077	212150	-	2074	4278
YLR035C	chrXII	212003	214480	-	2478	878
YLR036C	chrXII	221151	222411	-	1261	754
YLR037C	chrXII	222204	224611	-	2408	408
YLR038C	chrXII	224471	225698	-	1228	1267
YLR039C	chrXII	225426	228596	-	3171	2386
YLR040C	chrXII	228764	229876	-	1113	22
YLR041W	chrXII	228917	230656	+	1740	16
YLR042C	chrXII	229813	230561	-	749	0
YLR043C	chrXII	231361	232043	-	683	8010
YLR044C	chrXII	232313	234289	-	1977	838385
YLR045C	chrXII	234821	237818	-	2998	3195
YLR046C	chrXII	237895	240977	-	3083	1838
YLR047C	chrXII	239347	241407	-	2061	200
YLR048W	chrXII	241930	243785	+	1856	96752
YLR049C	chrXII	243743	245384	-	1642	1964
YLR050C	chrXII	245445	246269	-	825	1062
YLR051C	chrXII	246173	247037	-	865	1477
YLR052W	chrXII	247107	248641	+	1535	1668
YLR053C	chrXII	248000	248596	-	597	0
YLR054C	chrXII	248717	250978	-	2262	203
YLR055C	chrXII	251242	253119	-	1878	1946
YLR056W	chrXII	253650	255374	+	1725	18251
YLR057W	chrXII	255241	257969	+	2729	2743
YLR058C	chrXII	257842	259517	-	1676	17050
YLR059C	chrXII	259554	260805	-	1252	2729
YLR060W	chrXII	260926	262924	+	1999	27416
YLR061W	chrXII	263109	264069	+	961	403
YLR062C	chrXII	263577	263954	-	378	0
YLR063W	chrXII	264157	265254	+	1098	0
YLR064W	chrXII	264233	266374	+	2142	541
YLR065C	chrXII	265595	266979	-	1385	1281
YLR066W	chrXII	267093	268008	+	916	1563
YLR067C	chrXII	267734	270796	-	3063	1862
YLR068W	chrXII	270929	271623	+	695	183
YLR069C	chrXII	271459	273967	-	2509	3560
YLR070C	chrXII	274141	275211	-	1071	188
YLR071C	chrXII	275238	278670	-	3433	5313
YLR072W	chrXII	278796	281029	+	2234	1753
YLR073C	chrXII	280763	281735	-	973	2056
YLR074C	chrXII	281889	282788	-	900	2852
YLR075W	chrXII	282618	283733	+	1116	39072
YLR076C	chrXII	283185	283607	-	423	0
YLR077W	chrXII	283734	286731	+	2998	1908
YLR078C	chrXII	285586	287278	-	1693	0
YLR079W	chrXII	286664	287840	+	1177	1005
YLR080W	chrXII	287898	289330	+	1433	316
YLR081W	chrXII	290077	292196	+	2120	314
YLR082C	chrXII	292045	293657	-	1613	782
YLR083C	chrXII	293861	296281	-	2421	13163
YLR084C	chrXII	296589	300251	-	3663	9335
YLR085C	chrXII	300517	302024	-	1508	1918
YLR086W	chrXII	302243	306499	+	4257	3480
YLR087C	chrXII	306855	315731	-	8877	11510
YLR088W	chrXII	315945	318228	+	2284	4448
YLR089C	chrXII	318029	320352	-	2324	7040
YLR090W	chrXII	320485	322207	+	1723	2675
YLR091W	chrXII	322232	323563	+	1332	1021
YLR092W	chrXII	323544	326225	+	2682	1084
YLR093C	chrXII	326242	327546	-	1305	2394
YLR094C	chrXII	327611	329318	-	1708	2338
YLR095C	chrXII	329616	332156	-	2541	2811
YLR096W	chrXII	332590	336033	+	3444	5708
YLR097C	chrXII	336058	337346	-	1289	1115
YLR098C	chrXII	337382	339667	-	2286	1326
YLR099C	chrXII	339620	341117	-	1498	0
YLR099W-A	chrXII	339690	341649	+	1960	627
YLR100W	chrXII	341639	343065	+	1427	4643
YLR101C	chrXII	342566	342961	-	396	0
YLR102C	chrXII	342805	343819	-	1015	364
YLR103C	chrXII	343911	346045	-	2135	1442
YLR104W	chrXII	346161	347043	+	883	956
YLR105C	chrXII	346958	348341	-	1384	1130
YLR106C	chrXII	349006	363738	-	14733	60918
YLR107W	chrXII	364068	365799	+	1732	1519
YLR108C	chrXII	366521	368519	-	1999	2167
YLR109W	chrXII	368442	370151	+	1710	17
YLR110C	chrXII	368741	370627	-	1887	0
YLR111W	chrXII	370157	370777	+	621	0
YLR112W	chrXII	370739	371663	+	925	263
YLR113W	chrXII	371169	373065	+	1897	7420
YLR114C	chrXII	374477	377321	-	2845	2622
YLR115W	chrXII	377950	380712	+	2763	2910
YLR116W	chrXII	380785	382721	+	1937	980
YLR117C	chrXII	382241	384572	-	2332	1560
YLR118C	chrXII	384603	385812	-	1210	1585
YLR119W	chrXII	385332	386247	+	916	129
YLR120C	chrXII	386107	388657	-	2551	8205
YLR120W-A	chrXII	388161	390419	+	2259	10
YLR121C	chrXII	388601	390321	-	1721	0
YLR122C	chrXII	390954	391331	-	378	4
YLR123C	chrXII	390971	392022	-	1052	53
YLR124W	chrXII	391600	391944	+	345	0
YLR125W	chrXII	391828	394790	+	2963	763
YLR126C	chrXII	394440	395618	-	1179	724
YLR127C	chrXII	395598	398398	-	2801	1383
YLR128W	chrXII	398148	399657	+	1510	519
YLR129W	chrXII	399588	402631	+	3044	8916
YLR130C	chrXII	402456	404237	-	1782	5511
YLR131C	chrXII	404436	407088	-	2653	1100
YLR132C	chrXII	406844	408240	-	1397	638
YLR133W	chrXII	408366	410773	+	2408	1991
YLR134W	chrXII	410680	412559	+	1880	820
YLR135W	chrXII	413213	415680	+	2468	806
YLR136C	chrXII	415550	416759	-	1210	880
YLR137W	chrXII	416974	418379	+	1406	898
YLR138W	chrXII	418332	421466	+	3135	5498
YLR139C	chrXII	421356	423524	-	2169	236
YLR140W	chrXII	423474	423800	+	327	0
YLR141W	chrXII	423622	425197	+	1576	747
YLR142W	chrXII	425147	426751	+	1605	284
YLR143W	chrXII	427296	429701	+	2406	2784
YLR144C	chrXII	429571	432069	-	2499	2344
YLR145W	chrXII	431784	432835	+	1052	427
YLR146C	chrXII	432737	433975	-	1239	1649
YLR146W-A	chrXII	433849	434532	+	684	0
YLR147C	chrXII	433800	434494	-	695	0
YLR148W	chrXII	434580	437537	+	2958	2328
YLR149C	chrXII	437443	439892	-	2450	504
YLR149C-A	chrXII	440370	440456	-	87	0
YLR150W	chrXII	440231	441629	+	1399	59334
YLR151C	chrXII	441316	442778	-	1463	315
YLR152C	chrXII	442856	444857	-	2002	1107
YLR153C	chrXII	445263	447688	-	2426	26422
YLR154C	chrXII	447616	448490	-	875	750
YLR154W-A	chrXII	452438	452623	+	186	2200
YLR154W-B	chrXII	454392	454556	+	165	56607
YLR154W-C	chrXII	454696	455070	+	375	211890
YLR154W-E	chrXII	455433	455636	+	204	39874
YLR154W-F	chrXII	455883	456023	+	141	172
YLR154C-G	chrXII	462522	462671	-	150	119457
YLR154C-H	chrXII	468827	468958	-	132	80
YLR155C	chrXII	469317	470405	-	1089	3197
YLR156W	chrXII	472113	472457	+	345	61
YLR156C-A	chrXII	472479	472610	-	132	70
YLR157C	chrXII	472969	474057	-	1089	3141
YLR157W-D	chrXII	475764	475976	+	213	45
YLR157W-E	chrXII	481873	482037	+	165	189
YLR157C-C	chrXII	482059	482190	-	132	77
YLR158C	chrXII	482549	483637	-	1089	3163
YLR159W	chrXII	485345	485689	+	345	79
YLR159C-A	chrXII	485711	485842	-	132	90
YLR160C	chrXII	486201	487289	-	1089	3190
YLR161W	chrXII	488997	489341	+	345	87
YLR162W	chrXII	489573	489929	+	357	3120
YLR162W-A	chrXII	490406	490594	+	189	10
YLR163C	chrXII	491459	493305	-	1847	2850
YLR163W-A	chrXII	492812	492925	+	114	0
YLR164W	chrXII	493520	494533	+	1014	397
YLR165C	chrXII	494369	495305	-	937	302
YLR166C	chrXII	495361	498080	-	2720	3601
YLR167W	chrXII	498188	499640	+	1453	108863
YLR168C	chrXII	499453	500896	-	1444	359
YLR169W	chrXII	500335	500688	+	354	0
YLR170C	chrXII	500258	501096	-	839	0
YLR171W	chrXII	500733	501122	+	390	0
YLR172C	chrXII	500848	502199	-	1352	7791
YLR173W	chrXII	502310	504642	+	2333	1058
YLR174W	chrXII	504217	505928	+	1712	282
YLR175W	chrXII	506029	507776	+	1748	17799
YLR176C	chrXII	507797	510232	-	2436	495
YLR177W	chrXII	511005	513003	+	1999	2267
YLR178C	chrXII	513108	514383	-	1276	66
YLR179C	chrXII	513282	514790	-	1509	3886
YLR180W	chrXII	515206	516827	+	1622	24096
YLR181C	chrXII	516547	517976	-	1430	989
YLR182W	chrXII	517893	520562	+	2670	2594
YLR183C	chrXII	520393	522141	-	1749	2148
YLR184W	chrXII	522106	522453	+	348	0
YLR185W	chrXII	522393	523385	+	993	19637
YLR186W	chrXII	523491	524584	+	1094	4013
YLR187W	chrXII	524634	528099	+	3466	2491
YLR188W	chrXII	528213	530719	+	2507	4654
YLR189C	chrXII	530668	534453	-	3786	3650
YLR190W	chrXII	534783	537098	+	2316	4218
YLR191W	chrXII	537223	538739	+	1517	952
YLR192C	chrXII	538390	539667	-	1278	6925
YLR193C	chrXII	539763	540607	-	845	523
YLR194C	chrXII	540742	541832	-	1091	4273
YLR195C	chrXII	541554	543338	-	1785	3799
YLR196W	chrXII	543890	545933	+	2044	9689
YLR197W	chrXII	545997	547820	+	1824	18567
YLR198C	chrXII	547286	547645	-	360	0
YLR199C	chrXII	547549	548952	-	1404	1727
YLR200W	chrXII	548971	549725	+	755	51
YLR201C	chrXII	549114	550485	-	1372	697
YLR202C	chrXII	550194	550636	-	443	0
YLR203C	chrXII	550282	552030	-	1749	4570
YLR204W	chrXII	552207	552768	+	562	824
YLR205C	chrXII	552660	553847	-	1188	242
YLR206W	chrXII	554578	556419	+	1842	3461
YLR207W	chrXII	556718	559365	+	2648	2926
YLR208W	chrXII	558842	560808	+	1967	9263
YLR209C	chrXII	560587	561834	-	1248	1609
YLR210W	chrXII	561901	563570	+	1670	1020
YLR211C	chrXII	563429	564643	-	1215	340
YLR212C	chrXII	564689	566334	-	1646	1820
YLR213C	chrXII	566535	568435	-	1901	699
YLR214W	chrXII	568367	570771	+	2405	11370
YLR215C	chrXII	570598	571919	-	1322	1161
YLR216C	chrXII	571929	573312	-	1384	7654
YLR217W	chrXII	572837	573475	+	639	0
YLR218C	chrXII	573362	573999	-	638	211
YLR219W	chrXII	573956	576681	+	2726	2537
YLR220W	chrXII	576664	578371	+	1708	2380
YLR221C	chrXII	578127	579156	-	1030	2172
YLR222C	chrXII	579124	581816	-	2693	8692
YLR222C-A	chrXII	582006	582236	-	231	13
YLR223C	chrXII	582233	585490	-	3258	4279
YLR224W	chrXII	585867	587658	+	1792	3722
YLR225C	chrXII	587566	588986	-	1421	2325
YLR226W	chrXII	589305	591745	+	2441	1375
YLR227C	chrXII	590562	592043	-	1482	110
YLR228C	chrXII	599803	602666	-	2864	2565
YLR229C	chrXII	603083	604996	-	1914	2386
YLR230W	chrXII	604574	604879	+	306	0
YLR231C	chrXII	605643	607261	-	1619	2730
YLR232W	chrXII	606830	607177	+	348	0
YLR233C	chrXII	607116	609531	-	2416	697
YLR234W	chrXII	609716	612284	+	2569	541
YLR235C	chrXII	611532	611930	-	399	0
YLR236C	chrXII	611794	612117	-	324	0
YLR237W	chrXII	612075	614371	+	2297	2408
YLR238W	chrXII	614677	616347	+	1671	650
YLR239C	chrXII	616136	617375	-	1240	777
YLR240W	chrXII	617500	620325	+	2826	2446
YLR241W	chrXII	620402	623011	+	2610	4806
YLR242C	chrXII	622773	623986	-	1214	659
YLR243W	chrXII	624111	625195	+	1085	1656
YLR244C	chrXII	625112	626915	-	1804	5579
YLR245C	chrXII	625722	626994	-	1273	0
YLR246W	chrXII	626770	628277	+	1508	790
YLR247C	chrXII	628684	633354	-	4671	5216
YLR248W	chrXII	633563	636216	+	2654	11282
YLR249W	chrXII	636684	640084	+	3401	543421
YLR250W	chrXII	640112	641311	+	1200	3624
YLR251W	chrXII	641451	642200	+	750	39
YLR252W	chrXII	641508	642319	+	812	42
YLR253W	chrXII	642513	644430	+	1918	2293
YLR254C	chrXII	644327	645571	-	1245	494
YLR255C	chrXII	645108	645982	-	875	34
YLR256W	chrXII	646415	650923	+	4509	13243
YLR257W	chrXII	658336	659942	+	1607	8880
YLR258W	chrXII	660567	663201	+	2635	4102
YLR259C	chrXII	663064	665048	-	1985	40278
YLR260W	chrXII	665708	668123	+	2416	617
YLR261C	chrXII	666551	668843	-	2293	5
YLR262C	chrXII	668244	668891	-	648	16
YLR262C-A	chrXII	669368	670065	-	698	1434
YLR263W	chrXII	670340	672823	+	2484	427
YLR264W	chrXII	673075	674440	+	1366	6791
YLR264C-A	chrXII	673828	673944	-	117	0
YLR265C	chrXII	674427	675455	-	1029	936
YLR266C	chrXII	675586	677753	-	2168	2022
YLR267W	chrXII	678144	680142	+	1999	356
YLR268W	chrXII	680108	681146	+	1039	1887
YLR269C	chrXII	680866	681216	-	351	0
YLR270W	chrXII	681026	682452	+	1427	1846
YLR271W	chrXII	682384	684736	+	2353	320
YLR272C	chrXII	683591	687294	-	3704	2107
YLR273C	chrXII	688922	691266	-	2345	635
YLR274W	chrXII	691516	694014	+	2499	3818
YLR275W	chrXII	694167	695070	+	904	518
YLR276C	chrXII	694919	696982	-	2064	6801
YLR277C	chrXII	697073	699658	-	2586	2851
YLR278C	chrXII	699999	704024	-	4026	3680
YLR279W	chrXII	704309	704698	+	390	0
YLR280C	chrXII	704093	704955	-	863	10
YLR281C	chrXII	704493	704960	-	468	0
YLR282C	chrXII	705071	705412	-	342	0
YLR283W	chrXII	704847	706223	+	1377	452
YLR284C	chrXII	706103	707181	-	1079	334
YLR285W	chrXII	707326	708466	+	1141	2780
YLR285C-A	chrXII	708161	709231	-	1071	0
YLR286C	chrXII	708251	710548	-	2298	57
YLR286W-A	chrXII	708456	710215	+	1760	0
YLR287C	chrXII	710343	712128	-	1786	2792
YLR287C-A	chrXII	712317	713245	-	929	26317
YLR288C	chrXII	713319	714968	-	1650	665
YLR289W	chrXII	715045	717157	+	2113	561
YLR290C	chrXII	716960	718008	-	1049	821
YLR291C	chrXII	718138	719532	-	1395	6682
YLR292C	chrXII	719537	720442	-	906	3749
YLR293C	chrXII	720512	721780	-	1269	39767
YLR294C	chrXII	721670	722364	-	695	0
YLR295C	chrXII	721720	722683	-	964	18
YLR296W	chrXII	722681	724056	+	1376	14
YLR297W	chrXII	723811	724729	+	919	0
YLR298C	chrXII	723978	725443	-	1466	565
YLR299W	chrXII	725890	728180	+	2291	1350
YLR299C-A	chrXII	727911	728003	-	93	0
YLR300W	chrXII	728821	730605	+	1785	32196
YLR301W	chrXII	730795	731771	+	977	7086
YLR302C	chrXII	732191	732553	-	363	0
YLR303W	chrXII	732501	734683	+	2183	0
YLR304C	chrXII	734977	737659	-	2683	26545
YLR305C	chrXII	738161	743863	-	5703	15942
YLR306W	chrXII	744079	745124	+	1046	395
YLR307W	chrXII	745543	746623	+	1081	29
YLR307C-A	chrXII	746848	747111	-	264	8
YLR308W	chrXII	747937	748875	+	939	0
YLR309C	chrXII	747208	751782	-	4575	2403
YLR310C	chrXII	752224	756993	-	4770	10311
YLR311C	chrXII	757005	758118	-	1114	44
YLR312C	chrXII	757325	759027	-	1703	53
YLR312W-A	chrXII	759468	760525	+	1058	1358
YLR313C	chrXII	760240	762477	-	2238	630
YLR314C	chrXII	762436	764207	-	1772	5250
YLR315W	chrXII	764739	765958	+	1220	72
YLR316C	chrXII	765110	766580	-	1471	48
YLR317W	chrXII	765059	766232	+	1174	0
YLR318W	chrXII	766542	769196	+	2655	557
YLR319C	chrXII	769318	771684	-	2367	2365
YLR320W	chrXII	771940	776304	+	4365	2255
YLR321C	chrXII	776257	777931	-	1675	1841
YLR322W	chrXII	777589	778077	+	489	0
YLR323C	chrXII	777887	780902	-	3016	547
YLR324W	chrXII	778963	780934	+	1972	0
YLR325C	chrXII	780902	781886	-	985	36113
YLR326W	chrXII	782010	783037	+	1028	0
YLR327C	chrXII	781401	783634	-	2234	1081
YLR328W	chrXII	784702	786469	+	1768	3776
YLR329W	chrXII	786442	787333	+	892	162
YLR330W	chrXII	787599	789829	+	2231	6913
YLR331C	chrXII	790669	791046	-	378	0
YLR332W	chrXII	790220	792021	+	1802	2269
YLR333C	chrXII	795397	796335	-	939	14578
YLR334C	chrXII	796698	797078	-	381	26
YLR335W	chrXII	797344	799777	+	2434	6830
YLR336C	chrXII	799528	802437	-	2910	3402
YLR337C	chrXII	802517	805171	-	2655	496
YLR338W	chrXII	804346	805203	+	858	0
YLR339C	chrXII	805784	806335	-	552	0
YLR340W	chrXII	805827	807173	+	1347	72728
YLR341W	chrXII	807385	808818	+	1434	257
YLR342W	chrXII	809997	815627	+	5631	120956
YLR342W-A	chrXII	814680	816575	+	1896	1357
YLR343W	chrXII	816094	817761	+	1668	2026
YLR344W	chrXII	818849	820251	+	1403	19016
YLR345W	chrXII	820365	822200	+	1836	1532
YLR346C	chrXII	822134	822766	-	633	319
YLR347C	chrXII	823347	826615	-	3269	3738
YLR347W-A	chrXII	823069	825674	+	2606	13
YLR348C	chrXII	826860	827973	-	1114	1577
YLR349W	chrXII	827521	828027	+	507	11
YLR350W	chrXII	828606	829518	+	913	2896
YLR351C	chrXII	829301	830402	-	1102	3184
YLR352W	chrXII	830991	833636	+	2646	1545
YLR353W	chrXII	833688	836329	+	2642	1908
YLR354C	chrXII	836181	837435	-	1255	28396
YLR355C	chrXII	837762	839369	-	1608	109124
YLR356W	chrXII	840237	841123	+	887	476
YLR357W	chrXII	841272	844191	+	2920	3118
YLR358C	chrXII	843487	844050	-	564	0
YLR359W	chrXII	844145	845875	+	1731	14943
YLR360W	chrXII	846003	847561	+	1559	581
YLR361C	chrXII	846741	849148	-	2408	1742
YLR361C-A	chrXII	849098	849907	-	810	192
YLR362W	chrXII	849801	852149	+	2349	1331
YLR363C	chrXII	851950	853230	-	1281	1007
YLR363W-A	chrXII	853433	854116	+	684	1098
YLR364W	chrXII	853953	854800	+	848	306
YLR365W	chrXII	855199	855531	+	333	36
YLR364C-A	chrXII	855523	855645	-	123	0
YLR366W	chrXII	855538	855843	+	306	3
YLR367W	chrXII	855837	856434	+	598	1207
YLR368W	chrXII	857486	859451	+	1966	2105
YLR369W	chrXII	859529	861668	+	2140	1828
YLR370C	chrXII	861470	862541	-	1072	1732
YLR371W	chrXII	862714	866784	+	4071	5522
YLR372W	chrXII	867137	868840	+	1704	13364
YLR373C	chrXII	868531	871398	-	2868	2160
YLR374C	chrXII	871453	871842	-	390	7
YLR375W	chrXII	871596	872832	+	1237	2167
YLR376C	chrXII	872630	873622	-	993	225
YLR377C	chrXII	873746	874792	-	1047	254
YLR378C	chrXII	875562	877449	-	1888	7382
YLR379W	chrXII	876922	877296	+	375	0
YLR379W-A	chrXII	877444	877716	+	273	0
YLR380W	chrXII	877651	879643	+	1993	3975
YLR381W	chrXII	879723	881924	+	2202	1197
YLR382C	chrXII	881978	885019	-	3042	2415
YLR383W	chrXII	885288	888632	+	3345	1678
YLR384C	chrXII	888851	892900	-	4050	9951
YLR385C	chrXII	890477	893520	-	3044	293
YLR386W	chrXII	893556	896479	+	2924	2862
YLR387C	chrXII	895957	897769	-	1813	2984
YLR388W	chrXII	897996	898645	+	650	1554
YLR389C	chrXII	899356	902688	-	3333	0
YLR390W	chrXII	898891	903684	+	4794	7800
YLR390W-A	chrXII	903676	905047	+	1372	5513
YLR392C	chrXII	904657	906771	-	2115	870
YLR393W	chrXII	907023	909050	+	2028	195
YLR394W	chrXII	907301	909539	+	2239	154
YLR395C	chrXII	909435	910600	-	1166	1170
YLR396C	chrXII	909974	912367	-	2394	1757
YLR397C	chrXII	912407	915014	-	2608	6145
YLR398C	chrXII	914951	919059	-	4109	8350
YLR399C	chrXII	919203	921654	-	2452	3080
YLR399W-A	chrXII	920869	920973	+	105	0
YLR400W	chrXII	921941	922560	+	620	0
YLR401C	chrXII	920147	924496	-	4350	4853
YLR402W	chrXII	924889	925080	+	192	155
YLR403W	chrXII	925568	927619	+	2052	4105
YLR404W	chrXII	928698	929808	+	1111	208
YLR405W	chrXII	929050	931040	+	1991	1420
YLR406C	chrXII	930878	932102	-	1225	9844
YLR406C-A	chrXII	931834	932646	-	813	43
YLR407W	chrXII	932719	933898	+	1180	1908
YLR408C	chrXII	933772	934274	-	503	105
YLR409C	chrXII	934306	937280	-	2975	11836
YLR410W	chrXII	937480	941066	+	3587	7917
YLR411W	chrXII	947167	948147	+	981	434
YLR412W	chrXII	948351	950905	+	2555	1616
YLR412C-A	chrXII	949136	950781	-	1646	0
YLR413W	chrXII	950977	953354	+	2378	33324
YLR414C	chrXII	953245	954349	-	1105	2902
YLR415C	chrXII	954259	954597	-	339	3
YLR416C	chrXII	954491	954889	-	399	12
YLR417W	chrXII	954909	956841	+	1933	1277
YLR418C	chrXII	956589	958195	-	1607	1758
YLR419W	chrXII	958373	962851	+	4479	6282
YLR420W	chrXII	963677	965093	+	1417	7005
YLR421C	chrXII	964746	966036	-	1291	2361
YLR422W	chrXII	965897	971695	+	5799	6433
YLR423C	chrXII	971688	973303	-	1616	410
YLR424W	chrXII	973368	975628	+	2261	854
YLR425W	chrXII	982894	986817	+	3924	2057
YLR426W	chrXII	987037	988319	+	1283	1284
YLR427W	chrXII	988294	990612	+	2319	2702
YLR428C	chrXII	990485	991034	-	550	0
YLR429W	chrXII	990730	992966	+	2237	8330
YLR430W	chrXII	993434	1000129	+	6696	10959
YLR431C	chrXII	1000125	1001864	-	1740	632
YLR432W	chrXII	1002400	1004459	+	2060	32401
YLR433C	chrXII	1004039	1006122	-	2084	2714
YLR434C	chrXII	1006025	1006408	-	384	0
YLR435W	chrXII	1006016	1007325	+	1310	1801
YLR436C	chrXII	1007401	1011329	-	3929	3543
YLR437C	chrXII	1011390	1012096	-	707	933
YLR437C-A	chrXII	1012459	1012686	-	228	0
YLR438W	chrXII	1012451	1013897	+	1447	3644
YLR438C-A	chrXII	1013803	1016047	-	2245	0
YLR439W	chrXII	1013877	1015589	+	1713	0
YLR440C	chrXII	1014241	1017924	-	3684	1651
YLR441C	chrXII	1017814	1018952	-	1139	73145
YLR442C	chrXII	1019170	1022289	-	3120	1547
YLR443W	chrXII	1022454	1024072	+	1619	0
YLR444C	chrXII	1022401	1024010	-	1610	0
YLR445W	chrXII	1024189	1024837	+	649	24
YLR446W	chrXII	1025126	1026801	+	1676	821
YLR447C	chrXII	1026357	1027947	-	1591	18718
YLR448W	chrXII	1028734	1030275	+	1542	42939
YLR449W	chrXII	1030758	1032120	+	1363	7425
YLR450W	chrXII	1032461	1035858	+	3398	8797
YLR451W	chrXII	1035978	1038969	+	2992	2463
YLR452C	chrXII	1039083	1041538	-	2456	9012
YLR453C	chrXII	1040969	1043020	-	2052	440
YLR454W	chrXII	1043998	1051884	+	7887	18080
YLR455W	chrXII	1053346	1055016	+	1671	1227
YLR456W	chrXII	1055058	1055871	+	814	138
YLR457C	chrXII	1055613	1057126	-	1514	163
YLR458W	chrXII	1056455	1056835	+	381	0
YLR459W	chrXII	1057322	1059058	+	1737	2262
YLR460C	chrXII	1059499	1060933	-	1435	1240
YLR461W	chrXII	1062919	1063281	+	363	18
YLR462W	chrXII	1065956	1066564	+	609	116
YLR463C	chrXII	1066265	1066816	-	552	0
YLR464W	chrXII	1066572	1067501	+	930	54
YLR465C	chrXII	1067045	1067353	-	309	0
YLR466W	chrXII	1067087	1071235	+	4149	3322
YLR466C-A	chrXII	1070387	1070869	-	483	0
YLR466C-B	chrXII	1071594	1071710	-	117	8
YLR467W	chrXII	1072508	1077898	+	5391	4682
YLR467C-A	chrXII	1077050	1077532	-	483	0
YML133C	chrXIII	461	4684	-	4224	2074
YML133W-B	chrXIII	827	1309	+	483	0
YML133W-A	chrXIII	1610	2185	+	576	0
YML132W	chrXIII	7244	8383	+	1140	2278
